STITCH,Gene
CID000000271,201140
CID000000271,5272
CID000000271,51621
CID000000271,155061
CID000000271,5273
CID000000271,4756
CID000000271,55634
CID000000271,5873
CID000000271,5876
CID000000271,5874
CID000000271,5875
CID000000271,5878
CID000000271,5879
CID000000271,27153
CID000000271,3751
CID000000271,3750
CID000000271,3752
CID000000271,3755
CID000000271,3754
CID000000271,64101
CID000000271,4633
CID000000271,4632
CID000000271,4637
CID000000271,5373
CID000000271,2196
CID000000271,4634
CID000000271,250
CID000000271,220929
CID000000271,2200
CID000000271,80778
CID000000271,57677
CID000000271,2208
CID000000271,162239
CID000000271,342892
CID000000271,84720
CID000000271,5464
CID000000271,63917
CID000000271,3908
CID000000271,9501
CID000000271,9507
CID000000271,163131
CID000000271,120892
CID000000271,7846
CID000000271,51032
CID000000271,340706
CID000000271,6277
CID000000271,84100
CID000000271,4830
CID000000271,4833
CID000000271,4832
CID000000271,3687
CID000000271,3685
CID000000271,4520
CID000000271,26048
CID000000271,140458
CID000000271,140459
CID000000271,90485
CID000000271,6198
CID000000271,6199
CID000000271,2735
CID000000271,53371
CID000000271,2737
CID000000271,2730
CID000000271,2195
CID000000271,10168
CID000000271,339906
CID000000271,2738
CID000000271,84838
CID000000271,57094
CID000000271,30827
CID000000271,55811
CID000000271,645027
CID000000271,5054
CID000000271,5055
CID000000271,83855
CID000000271,5050
CID000000271,9188
CID000000271,4338
CID000000271,57502
CID000000271,54997
CID000000271,54995
CID000000271,90113
CID000000271,346157
CID000000271,112939
CID000000271,84651
CID000000271,10509
CID000000271,9761
CID000000271,125061
CID000000271,10501
CID000000271,10505
CID000000271,10507
CID000000271,84250
CID000000271,10634
CID000000271,9296
CID000000271,84258
CID000000271,80117
CID000000271,1974
CID000000271,1973
CID000000271,8858
CID000000271,801
CID000000271,805
CID000000271,8854
CID000000271,137209
CID000000271,1849
CID000000271,89941
CID000000271,53405
CID000000271,5475
CID000000271,207063
CID000000271,5470
CID000000271,80824
CID000000271,80829
CID000000271,32
CID000000271,10219
CID000000271,1775
CID000000271,1774
CID000000271,5276
CID000000271,2971
CID000000271,5270
CID000000271,5271
CID000000271,1773
CID000000271,347733
CID000000271,79027
CID000000271,7053
CID000000271,7056
CID000000271,54753
CID000000271,5142
CID000000271,1159
CID000000271,1158
CID000000271,8639
CID000000271,301
CID000000271,23071
CID000000271,1553
CID000000271,1152
CID000000271,5518
CID000000271,84290
CID000000271,1555
CID000000271,5515
CID000000271,253190
CID000000271,5516
CID000000271,1551
CID000000271,2999
CID000000271,11108
CID000000271,59
CID000000271,3039
CID000000271,1557
CID000000271,1559
CID000000271,54
CID000000271,25891
CID000000271,3030
CID000000271,219595
CID000000271,126069
CID000000271,126068
CID000000271,8703
CID000000271,2990
CID000000271,284370
CID000000271,284371
CID000000271,1558
CID000000271,91442
CID000000271,22871
CID000000271,729288
CID000000271,23678
CID000000271,401036
CID000000271,55845
CID000000271,11107
CID000000271,5604
CID000000271,8529
CID000000271,3032
CID000000271,8520
CID000000271,100129543
CID000000271,51455
CID000000271,9997
CID000000271,56649
CID000000271,91227
CID000000271,6519
CID000000271,207
CID000000271,11031
CID000000271,100131980
CID000000271,91526
CID000000271,3292
CID000000271,3816
CID000000271,3817
CID000000271,3818
CID000000271,23491
CID000000271,65990
CID000000271,23250
CID000000271,65997
CID000000271,283748
CID000000271,340252
CID000000271,51058
CID000000271,27010
CID000000271,27012
CID000000271,7549
CID000000271,50509
CID000000271,50508
CID000000271,7541
CID000000271,50507
CID000000271,7543
CID000000271,7544
CID000000271,7545
CID000000271,7546
CID000000271,7547
CID000000271,55268
CID000000271,81562
CID000000271,81567
CID000000271,81569
CID000000271,150290
CID000000271,6768
CID000000271,84812
CID000000271,84816
CID000000271,10993
CID000000271,342926
CID000000271,5869
CID000000271,5868
CID000000271,55647
CID000000271,5862
CID000000271,60490
CID000000271,56848
CID000000271,163049
CID000000271,64135
CID000000271,55869
CID000000271,80760
CID000000271,90874
CID000000271,2184
CID000000271,55860
CID000000271,224
CID000000271,223
CID000000271,222
CID000000271,220
CID000000271,142910
CID000000271,2219
CID000000271,57644
CID000000271,100529240
CID000000271,57642
CID000000271,43847
CID000000271,27232
CID000000271,140625
CID000000271,6690
CID000000271,43849
CID000000271,195828
CID000000271,90589
CID000000271,64005
CID000000271,158
CID000000271,2977
CID000000271,100289635
CID000000271,93973
CID000000271,6341
CID000000271,4519
CID000000271,54675
CID000000271,4512
CID000000271,4513
CID000000271,6809
CID000000271,4514
CID000000271,340385
CID000000271,125893
CID000000271,9420
CID000000271,9423
CID000000271,9422
CID000000271,9424
CID000000271,9427
CID000000271,64895
CID000000271,9601
CID000000271,199777
CID000000271,57336
CID000000271,57335
CID000000271,10172
CID000000271,163081
CID000000271,163087
CID000000271,124411
CID000000271,22829
CID000000271,60678
CID000000271,5045
CID000000271,22824
CID000000271,10371
CID000000271,3782
CID000000271,3783
CID000000271,3781
CID000000271,3786
CID000000271,3787
CID000000271,3784
CID000000271,1800
CID000000271,3788
CID000000271,1808
CID000000271,10773
CID000000271,9512
CID000000271,6237
CID000000271,6236
CID000000271,9519
CID000000271,80010
CID000000271,84628
CID000000271,84622
CID000000271,113457
CID000000271,84627
CID000000271,29122
CID000000271,10518
CID000000271,10519
CID000000271,10243
CID000000271,10512
CID000000271,64577
CID000000271,8867
CID000000271,23173
CID000000271,3250
CID000000271,3251
CID000000271,1946
CID000000271,122481
CID000000271,54509
CID000000271,811
CID000000271,814
CID000000271,25809
CID000000271,10093
CID000000271,10092
CID000000271,10202
CID000000271,3336
CID000000271,5467
CID000000271,50801
CID000000271,3339
CID000000271,5267
CID000000271,5265
CID000000271,7730
CID000000271,10190
CID000000271,553115
CID000000271,256394
CID000000271,5269
CID000000271,5268
CID000000271,163227
CID000000271,163223
CID000000271,728927
CID000000271,252884
CID000000271,282974
CID000000271,653857
CID000000271,8609
CID000000271,1120
CID000000271,284217
CID000000271,23499
CID000000271,25888
CID000000271,168544
CID000000271,79724
CID000000271,339221
CID000000271,79727
CID000000271,126017
CID000000271,643641
CID000000271,2983
CID000000271,3026
CID000000271,2986
CID000000271,2984
CID000000271,523
CID000000271,83715
CID000000271,1016
CID000000271,8735
CID000000271,529
CID000000271,339559
CID000000271,23660
CID000000271,136541
CID000000271,8513
CID000000271,126231
CID000000271,89822
CID000000271,283629
CID000000271,6279
CID000000271,4357
CID000000271,195814
CID000000271,4353
CID000000271,4116
CID000000271,11004
CID000000271,25979
CID000000271,9104
CID000000271,389058
CID000000271,85461
CID000000271,115294
CID000000271,432
CID000000271,92291
CID000000271,100287718
CID000000271,440738
CID000000271,127833
CID000000271,80144
CID000000271,3801
CID000000271,148198
CID000000271,11344
CID000000271,11345
CID000000271,80146
CID000000271,6009
CID000000271,23710
CID000000271,7157
CID000000271,8192
CID000000271,51020
CID000000271,730051
CID000000271,51022
CID000000271,197320
CID000000271,163051
CID000000271,23414
CID000000271,199974
CID000000271,253175
CID000000271,316
CID000000271,23395
CID000000271,7553
CID000000271,7552
CID000000271,7551
CID000000271,7556
CID000000271,91522
CID000000271,7554
CID000000271,55279
CID000000271,26289
CID000000271,26287
CID000000271,55786
CID000000271,26284
CID000000271,93107
CID000000271,56479
CID000000271,9946
CID000000271,55657
CID000000271,342933
CID000000271,9718
CID000000271,170487
CID000000271,27130
CID000000271,55659
CID000000271,5816
CID000000271,3066
CID000000271,51807
CID000000271,51806
CID000000271,57786
CID000000271,90338
CID000000271,51809
CID000000271,56302
CID000000271,4619
CID000000271,440515
CID000000271,130752
CID000000271,340654
CID000000271,158586
CID000000271,231
CID000000271,57659
CID000000271,10352
CID000000271,64856
CID000000271,2224
CID000000271,2222
CID000000271,2220
CID000000271,4881
CID000000271,140612
CID000000271,201501
CID000000271,5928
CID000000271,63826
CID000000271,51157
CID000000271,51156
CID000000271,253827
CID000000271,134526
CID000000271,222696
CID000000271,90592
CID000000271,999
CID000000271,90594
CID000000271,3371
CID000000271,100507290
CID000000271,90268
CID000000271,140576
CID000000271,50506
CID000000271,26063
CID000000271,85477
CID000000271,80150
CID000000271,79009
CID000000271,22921
CID000000271,1193
CID000000271,9369
CID000000271,10699
CID000000271,149076
CID000000271,8986
CID000000271,60681
CID000000271,22835
CID000000271,124401
CID000000271,3799
CID000000271,3798
CID000000271,3797
CID000000271,3796
CID000000271,3791
CID000000271,56898
CID000000271,3792
CID000000271,2155
CID000000271,2157
CID000000271,10749
CID000000271,2153
CID000000271,6241
CID000000271,81889
CID000000271,2158
CID000000271,2159
CID000000271,80024
CID000000271,10525
CID000000271,203100
CID000000271,255220
CID000000271,10521
CID000000271,10520
CID000000271,54207
CID000000271,54205
CID000000271,83942
CID000000271,1959
CID000000271,1958
CID000000271,8871
CID000000271,3249
CID000000271,3248
CID000000271,80032
CID000000271,8877
CID000000271,80119
CID000000271,3241
CID000000271,3240
CID000000271,7311
CID000000271,3083
CID000000271,387032
CID000000271,390790
CID000000271,54511
CID000000271,828
CID000000271,825
CID000000271,824
CID000000271,826
CID000000271,821
CID000000271,823
CID000000271,125919
CID000000271,84527
CID000000271,285971
CID000000271,4312
CID000000271,58499
CID000000271,4313
CID000000271,7035
CID000000271,3308
CID000000271,3309
CID000000271,3306
CID000000271,58492
CID000000271,5496
CID000000271,49854
CID000000271,795
CID000000271,794
CID000000271,793
CID000000271,790
CID000000271,1719
CID000000271,246176
CID000000271,146547
CID000000271,146542
CID000000271,146540
CID000000271,100131827
CID000000271,162962
CID000000271,162963
CID000000271,112714
CID000000271,162966
CID000000271,162967
CID000000271,162968
CID000000271,7789
CID000000271,285598
CID000000271,151742
CID000000271,79754
CID000000271,79759
CID000000271,7145
CID000000271,7143
CID000000271,1009
CID000000271,1008
CID000000271,1007
CID000000271,8720
CID000000271,1005
CID000000271,1004
CID000000271,1003
CID000000271,1002
CID000000271,1000
CID000000271,139741
CID000000271,8050
CID000000271,339761
CID000000271,2257
CID000000271,23126
CID000000271,50856
CID000000271,339768
CID000000271,51333
CID000000271,343637
CID000000271,7562
CID000000271,728113
CID000000271,7498
CID000000271,2888
CID000000271,11012
CID000000271,284382
CID000000271,100128927
CID000000271,23017
CID000000271,91734
CID000000271,126133
CID000000271,55644
CID000000271,55311
CID000000271,92285
CID000000271,92283
CID000000271,23239
CID000000271,11330
CID000000271,1286
CID000000271,221191
CID000000271,136371
CID000000271,8473
CID000000271,6402
CID000000271,6403
CID000000271,13
CID000000271,6401
CID000000271,15
CID000000271,6405
CID000000271,27033
CID000000271,27032
CID000000271,8187
CID000000271,7568
CID000000271,7569
CID000000271,7764
CID000000271,7766
CID000000271,7767
CID000000271,7760
CID000000271,7761
CID000000271,7762
CID000000271,128611
CID000000271,338567
CID000000271,10201
CID000000271,253461
CID000000271,7768
CID000000271,7769
CID000000271,3906
CID000000271,100101467
CID000000271,55205
CID000000271,3909
CID000000271,84836
CID000000271,6742
CID000000271,26290
CID000000271,81544
CID000000271,9658
CID000000271,22834
CID000000271,27107
CID000000271,221079
CID000000271,389434
CID000000271,64802
CID000000271,30820
CID000000271,92999
CID000000271,51326
CID000000271,342909
CID000000271,55663
CID000000271,117286
CID000000271,203
CID000000271,205
CID000000271,260429
CID000000271,51816
CID000000271,208
CID000000271,56311
CID000000271,831
CID000000271,100996464
CID000000271,1572
CID000000271,374900
CID000000271,130749
CID000000271,79717
CID000000271,23025
CID000000271,56261
CID000000271,29068
CID000000271,201514
CID000000271,201516
CID000000271,57687
CID000000271,57684
CID000000271,349075
CID000000271,57134
CID000000271,57689
CID000000271,57136
CID000000271,57130
CID000000271,653269
CID000000271,1307
CID000000271,2091
CID000000271,653121
CID000000271,2099
CID000000271,2098
CID000000271,50489
CID000000271,140462
CID000000271,140461
CID000000271,140467
CID000000271,140465
CID000000271,85460
CID000000271,130106
CID000000271,140469
CID000000271,85464
CID000000271,223117
CID000000271,64978
CID000000271,389549
CID000000271,23208
CID000000271,26275
CID000000271,9379
CID000000271,9378
CID000000271,197407
CID000000271,85481
CID000000271,9371
CID000000271,9370
CID000000271,113612
CID000000271,4883
CID000000271,9374
CID000000271,9377
CID000000271,94121
CID000000271,94120
CID000000271,64375
CID000000271,64376
CID000000271,23590
CID000000271,80031
CID000000271,79973
CID000000271,339967
CID000000271,54522
CID000000271,2147
CID000000271,81035
CID000000271,10753
CID000000271,85004
CID000000271,10533
CID000000271,10535
CID000000271,90141
CID000000271,9159
CID000000271,3276
CID000000271,3275
CID000000271,153218
CID000000271,58157
CID000000271,445582
CID000000271,84288
CID000000271,8888
CID000000271,285349
CID000000271,347527
CID000000271,8886
CID000000271,8883
CID000000271,23658
CID000000271,2934
CID000000271,84517
CID000000271,5447
CID000000271,10224
CID000000271,3310
CID000000271,3312
CID000000271,10221
CID000000271,5480
CID000000271,9391
CID000000271,7597
CID000000271,9833
CID000000271,83886
CID000000271,83887
CID000000271,415116
CID000000271,415117
CID000000271,162972
CID000000271,442117
CID000000271,162979
CID000000271,339231
CID000000271,60
CID000000271,3004
CID000000271,7280
CID000000271,3001
CID000000271,3000
CID000000271,3003
CID000000271,3002
CID000000271,7694
CID000000271,1588
CID000000271,79744
CID000000271,339327
CID000000271,1582
